,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[individual],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[developmental stage],Characteristics[disease],Characteristics[organism part],Characteristics[sampling site],Characteristics[protocol],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Material Type.1,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.5,Protocol REF.6,Derived Array Data File,Factor Value[developmental stage],Factor Value[sampling site],Factor Value[protocol]
66,5891STDY8062353_CS_GEX,ERS20107596,SAMEA115651503,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062353_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062353_CS_GEX,sequencing assay,ERX12519413,5891STDY8062353_S1_L001_I1_001.fastq.gz,5891STDY8062353_S1_L001_I1_001.fastq.gz,ERR13148159,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148159/5891STDY8062353_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062353.tar.gz,15th week post-fertilization human stage,proximal lung,10x 5' v1
67,5891STDY8062353_CS_GEX,ERS20107596,SAMEA115651503,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062353_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062353_CS_GEX,sequencing assay,ERX12519413,5891STDY8062353_S1_L001_R2_001.fastq.gz,5891STDY8062353_S1_L001_R2_001.fastq.gz,ERR13148159,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148159/5891STDY8062353_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,5891STDY8062353.tar.gz,15th week post-fertilization human stage,proximal lung,10x 5' v1
68,5891STDY8062353_CS_TCR,ERS20107597,SAMEA115651504,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062353_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062353_CS_TCR,sequencing assay,ERX12519414,5891STDY8062337_S1_L001_I1_001.fastq.gz,5891STDY8062337_S1_L001_I1_001.fastq.gz,ERR13148142,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148142/5891STDY8062337_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062337.tar.gz,15th week post-fertilization human stage,proximal lung,10x TCR enrichment
69,5891STDY8062353_CS_TCR,ERS20107597,SAMEA115651504,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062353_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062353_CS_TCR,sequencing assay,ERX12519414,5891STDY8062337_S1_L001_R2_001.fastq.gz,5891STDY8062337_S1_L001_R2_001.fastq.gz,ERR13148142,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148142/5891STDY8062337_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,5891STDY8062337.tar.gz,15th week post-fertilization human stage,proximal lung,10x TCR enrichment
70,5891STDY8062353_CS_TCR,ERS20107597,SAMEA115651504,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062353_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062353_CS_TCR,sequencing assay,ERX12519414,5891STDY8062337_S1_L001_I2_001.fastq.gz,5891STDY8062337_S1_L001_I2_001.fastq.gz,ERR13148142,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148142/5891STDY8062337_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,5891STDY8062337.tar.gz,15th week post-fertilization human stage,proximal lung,10x TCR enrichment
71,5891STDY8062353_CS_TCR,ERS20107597,SAMEA115651504,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062353_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062353_CS_TCR,sequencing assay,ERX12519414,5891STDY8062337_S1_L001_R1_001.fastq.gz,5891STDY8062337_S1_L001_R1_001.fastq.gz,ERR13148142,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148142/5891STDY8062337_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,5891STDY8062337.tar.gz,15th week post-fertilization human stage,proximal lung,10x TCR enrichment
72,5891STDY8062354_CS_BCR,ERS20107598,SAMEA115651505,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062354_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_BCR,sequencing assay,ERX12519415,5891STDY8062346_S1_L001_I2_001.fastq.gz,5891STDY8062346_S1_L001_I2_001.fastq.gz,ERR13148097,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148097/5891STDY8062346_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,5891STDY8062346.tar.gz,15th week post-fertilization human stage,distal lung,10x BCR enrichment
73,5891STDY8062354_CS_BCR,ERS20107598,SAMEA115651505,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062354_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_BCR,sequencing assay,ERX12519415,5891STDY8062346_S1_L001_R1_001.fastq.gz,5891STDY8062346_S1_L001_R1_001.fastq.gz,ERR13148097,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148097/5891STDY8062346_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,5891STDY8062346.tar.gz,15th week post-fertilization human stage,distal lung,10x BCR enrichment
74,5891STDY8062354_CS_BCR,ERS20107598,SAMEA115651505,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062354_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_BCR,sequencing assay,ERX12519415,5891STDY8062346_S1_L001_R2_001.fastq.gz,5891STDY8062346_S1_L001_R2_001.fastq.gz,ERR13148097,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148097/5891STDY8062346_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,5891STDY8062346.tar.gz,15th week post-fertilization human stage,distal lung,10x BCR enrichment
75,5891STDY8062354_CS_BCR,ERS20107598,SAMEA115651505,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062354_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_BCR,sequencing assay,ERX12519415,5891STDY8062346_S1_L001_I1_001.fastq.gz,5891STDY8062346_S1_L001_I1_001.fastq.gz,ERR13148097,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148097/5891STDY8062346_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062346.tar.gz,15th week post-fertilization human stage,distal lung,10x BCR enrichment
76,5891STDY8062354_CS_GEX,ERS20107599,SAMEA115651506,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062354_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062354_CS_GEX,sequencing assay,ERX12519416,5891STDY8062354_S1_L001_R2_001.fastq.gz,5891STDY8062354_S1_L001_R2_001.fastq.gz,ERR13148091,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148091/5891STDY8062354_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,5891STDY8062354.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
77,5891STDY8062354_CS_GEX,ERS20107599,SAMEA115651506,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062354_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062354_CS_GEX,sequencing assay,ERX12519416,5891STDY8062354_S1_L001_I1_001.fastq.gz,5891STDY8062354_S1_L001_I1_001.fastq.gz,ERR13148091,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148091/5891STDY8062354_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062354.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
78,5891STDY8062354_CS_GEX,ERS20107599,SAMEA115651506,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062354_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062354_CS_GEX,sequencing assay,ERX12519416,5891STDY8062354_S1_L001_I2_001.fastq.gz,5891STDY8062354_S1_L001_I2_001.fastq.gz,ERR13148091,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148091/5891STDY8062354_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,5891STDY8062354.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
79,5891STDY8062354_CS_GEX,ERS20107599,SAMEA115651506,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062354_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062354_CS_GEX,sequencing assay,ERX12519416,5891STDY8062354_S1_L001_R1_001.fastq.gz,5891STDY8062354_S1_L001_R1_001.fastq.gz,ERR13148091,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148091/5891STDY8062354_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,5891STDY8062354.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
80,5891STDY8062354_CS_TCR,ERS20107600,SAMEA115651507,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062354_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_TCR,sequencing assay,ERX12519417,5891STDY8062338_S1_L001_I1_001.fastq.gz,5891STDY8062338_S1_L001_I1_001.fastq.gz,ERR13148167,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148167/5891STDY8062338_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062338.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
81,5891STDY8062354_CS_TCR,ERS20107600,SAMEA115651507,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062354_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_TCR,sequencing assay,ERX12519417,5891STDY8062338_S1_L001_R1_001.fastq.gz,5891STDY8062338_S1_L001_R1_001.fastq.gz,ERR13148167,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148167/5891STDY8062338_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,5891STDY8062338.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
82,5891STDY8062354_CS_TCR,ERS20107600,SAMEA115651507,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062354_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_TCR,sequencing assay,ERX12519417,5891STDY8062338_S1_L001_R2_001.fastq.gz,5891STDY8062338_S1_L001_R2_001.fastq.gz,ERR13148167,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148167/5891STDY8062338_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,5891STDY8062338.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
83,5891STDY8062354_CS_TCR,ERS20107600,SAMEA115651507,Homo sapiens,HDBR14853,15,week,EFO,UO_0000034,female,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,5891STDY8062354_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062354_CS_TCR,sequencing assay,ERX12519417,5891STDY8062338_S1_L001_I2_001.fastq.gz,5891STDY8062338_S1_L001_I2_001.fastq.gz,ERR13148167,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148167/5891STDY8062338_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,5891STDY8062338.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
84,5891STDY8062355_CS_BCR,ERS20107601,SAMEA115651508,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062355_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062355_CS_BCR,sequencing assay,ERX12519418,5891STDY8062347_S1_L001_R1_001.fastq.gz,5891STDY8062347_S1_L001_R1_001.fastq.gz,ERR13148150,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148150/5891STDY8062347_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,5891STDY8062347.tar.gz,20th week post-fertilization human stage,proximal lung,10x BCR enrichment
85,5891STDY8062355_CS_BCR,ERS20107601,SAMEA115651508,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062355_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062355_CS_BCR,sequencing assay,ERX12519418,5891STDY8062347_S1_L001_I1_001.fastq.gz,5891STDY8062347_S1_L001_I1_001.fastq.gz,ERR13148150,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148150/5891STDY8062347_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062347.tar.gz,20th week post-fertilization human stage,proximal lung,10x BCR enrichment
86,5891STDY8062355_CS_BCR,ERS20107601,SAMEA115651508,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062355_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062355_CS_BCR,sequencing assay,ERX12519418,5891STDY8062347_S1_L001_R2_001.fastq.gz,5891STDY8062347_S1_L001_R2_001.fastq.gz,ERR13148150,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148150/5891STDY8062347_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,5891STDY8062347.tar.gz,20th week post-fertilization human stage,proximal lung,10x BCR enrichment
87,5891STDY8062355_CS_BCR,ERS20107601,SAMEA115651508,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,5891STDY8062355_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,5891STDY8062355_CS_BCR,sequencing assay,ERX12519418,5891STDY8062347_S1_L001_I2_001.fastq.gz,5891STDY8062347_S1_L001_I2_001.fastq.gz,ERR13148150,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148150/5891STDY8062347_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,5891STDY8062347.tar.gz,20th week post-fertilization human stage,proximal lung,10x BCR enrichment
88,5891STDY8062355_CS_GEX,ERS20107602,SAMEA115651509,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062355_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062355_CS_GEX,sequencing assay,ERX12519419,5891STDY8062355_S1_L001_I1_001.fastq.gz,5891STDY8062355_S1_L001_I1_001.fastq.gz,ERR13148134,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148134/5891STDY8062355_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,5891STDY8062355.tar.gz,20th week post-fertilization human stage,proximal lung,10x 5' v1
89,5891STDY8062355_CS_GEX,ERS20107602,SAMEA115651509,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062355_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062355_CS_GEX,sequencing assay,ERX12519419,5891STDY8062355_S1_L001_I2_001.fastq.gz,5891STDY8062355_S1_L001_I2_001.fastq.gz,ERR13148134,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148134/5891STDY8062355_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,5891STDY8062355.tar.gz,20th week post-fertilization human stage,proximal lung,10x 5' v1
90,5891STDY8062355_CS_GEX,ERS20107602,SAMEA115651509,Homo sapiens,HDBR14854,20,week,EFO,UO_0000034,female,20th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,5891STDY8062355_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,5891STDY8062355_CS_GEX,sequencing assay,ERX12519419,5891STDY8062355_S1_L001_R1_001.fastq.gz,5891STDY8062355_S1_L001_R1_001.fastq.gz,ERR13148134,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148134/5891STDY8062355_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,5891STDY8062355.tar.gz,20th week post-fertilization human stage,proximal lung,10x 5' v1
