,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[developmental stage],Characteristics[embryonic stage],Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[sampling site],Characteristics[individual],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[single cell isolation],Comment[spike in],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Protocol REF.3,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Derived Array Data File.1,Protocol REF.6,Protocol REF.7,Derived Array Data File.2,Derived Array Data File.3,Protocol REF.8,Protocol REF.9,Derived Array Data File.4,Derived Array Data File.5,Factor Value[sampling site]
19,WS_wEMB11031925,ERS10921064,SAMEA13318325,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031925,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031925,sequencing assay,ERX8675067,WS_wEMB11031925_S1_L001_R1_001.fastq.gz,WS_wEMB11031925_S1_L001_R1_001.fastq.gz,ERR9132601,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132601/WS_wEMB11031925_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
20,WS_wEMB11031925,ERS10921064,SAMEA13318325,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031925,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031925,sequencing assay,ERX8675067,WS_wEMB11031925_S1_L001_R2_001.fastq.gz,WS_wEMB11031925_S1_L001_R2_001.fastq.gz,ERR9132601,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132601/WS_wEMB11031925_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
21,WS_wEMB11031926,ERS10921065,SAMEA13318326,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031926,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031926,sequencing assay,ERX8675068,WS_wEMB11031926_S1_L001_I1_001.fastq.gz,WS_wEMB11031926_S1_L001_I1_001.fastq.gz,ERR9132602,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132602/WS_wEMB11031926_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
22,WS_wEMB11031926,ERS10921065,SAMEA13318326,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031926,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031926,sequencing assay,ERX8675068,WS_wEMB11031926_S1_L001_R1_001.fastq.gz,WS_wEMB11031926_S1_L001_R1_001.fastq.gz,ERR9132602,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132602/WS_wEMB11031926_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
23,WS_wEMB11031926,ERS10921065,SAMEA13318326,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031926,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031926,sequencing assay,ERX8675068,WS_wEMB11031926_S1_L001_R2_001.fastq.gz,WS_wEMB11031926_S1_L001_R2_001.fastq.gz,ERR9132602,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132602/WS_wEMB11031926_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
24,WS_wEMB11031927,ERS10921066,SAMEA13318327,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section one,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031927,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031927,sequencing assay,ERX8675069,WS_wEMB11031927_S1_L001_I1_001.fastq.gz,WS_wEMB11031927_S1_L001_I1_001.fastq.gz,ERR9132603,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132603/WS_wEMB11031927_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section one
25,WS_wEMB11031927,ERS10921066,SAMEA13318327,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section one,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031927,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031927,sequencing assay,ERX8675069,WS_wEMB11031927_S1_L001_R1_001.fastq.gz,WS_wEMB11031927_S1_L001_R1_001.fastq.gz,ERR9132603,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132603/WS_wEMB11031927_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section one
26,WS_wEMB11031927,ERS10921066,SAMEA13318327,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section one,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031927,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031927,sequencing assay,ERX8675069,WS_wEMB11031927_S1_L001_R2_001.fastq.gz,WS_wEMB11031927_S1_L001_R2_001.fastq.gz,ERR9132603,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132603/WS_wEMB11031927_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section one
27,WS_wEMB11031928,ERS10921067,SAMEA13318328,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section two,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031928,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031928,sequencing assay,ERX8675070,WS_wEMB11031928_S1_L001_I1_001.fastq.gz,WS_wEMB11031928_S1_L001_I1_001.fastq.gz,ERR9132604,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132604/WS_wEMB11031928_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section two
28,WS_wEMB11031928,ERS10921067,SAMEA13318328,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section two,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031928,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031928,sequencing assay,ERX8675070,WS_wEMB11031928_S1_L001_R1_001.fastq.gz,WS_wEMB11031928_S1_L001_R1_001.fastq.gz,ERR9132604,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132604/WS_wEMB11031928_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section two
29,WS_wEMB11031928,ERS10921067,SAMEA13318328,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section two,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031928,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031928,sequencing assay,ERX8675070,WS_wEMB11031928_S1_L001_R2_001.fastq.gz,WS_wEMB11031928_S1_L001_R2_001.fastq.gz,ERR9132604,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132604/WS_wEMB11031928_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section two
30,WS_wEMB11031929,ERS10921068,SAMEA13318329,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031929,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031929,sequencing assay,ERX8675071,WS_wEMB11031929_S1_L001_I1_001.fastq.gz,WS_wEMB11031929_S1_L001_I1_001.fastq.gz,ERR9132605,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132605/WS_wEMB11031929_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
31,WS_wEMB11031929,ERS10921068,SAMEA13318329,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031929,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031929,sequencing assay,ERX8675071,WS_wEMB11031929_S1_L001_R1_001.fastq.gz,WS_wEMB11031929_S1_L001_R1_001.fastq.gz,ERR9132605,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132605/WS_wEMB11031929_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
32,WS_wEMB11031929,ERS10921068,SAMEA13318329,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031929,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031929,sequencing assay,ERX8675071,WS_wEMB11031929_S1_L001_R2_001.fastq.gz,WS_wEMB11031929_S1_L001_R2_001.fastq.gz,ERR9132605,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132605/WS_wEMB11031929_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
33,WS_wEMB11031930,ERS10921069,SAMEA13318330,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031930,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031930,sequencing assay,ERX8675072,WS_wEMB11031930_S1_L001_I1_001.fastq.gz,WS_wEMB11031930_S1_L001_I1_001.fastq.gz,ERR9132606,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132606/WS_wEMB11031930_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
34,WS_wEMB11031930,ERS10921069,SAMEA13318330,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031930,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031930,sequencing assay,ERX8675072,WS_wEMB11031930_S1_L001_R1_001.fastq.gz,WS_wEMB11031930_S1_L001_R1_001.fastq.gz,ERR9132606,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132606/WS_wEMB11031930_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
35,WS_wEMB11031930,ERS10921069,SAMEA13318330,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031930,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031930,sequencing assay,ERX8675072,WS_wEMB11031930_S1_L001_R2_001.fastq.gz,WS_wEMB11031930_S1_L001_R2_001.fastq.gz,ERR9132606,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132606/WS_wEMB11031930_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
36,WS_wEMB11031931,ERS10921070,SAMEA13318331,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section one,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031931,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031931,sequencing assay,ERX8675073,WS_wEMB11031931_S1_L001_I1_001.fastq.gz,WS_wEMB11031931_S1_L001_I1_001.fastq.gz,ERR9132607,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132607/WS_wEMB11031931_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section one
37,WS_wEMB11031931,ERS10921070,SAMEA13318331,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section one,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031931,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031931,sequencing assay,ERX8675073,WS_wEMB11031931_S1_L001_R1_001.fastq.gz,WS_wEMB11031931_S1_L001_R1_001.fastq.gz,ERR9132607,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132607/WS_wEMB11031931_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section one
