publication_id,institute,source,dataset_acc,library_id,author_sample_id,sanger_10x_chemistry,irods_path,HDCA_version
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645143,"lung,PCW14, rep5 [10X253w7]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645144,"lung,PCW14, rep6 [10X253w8]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645145,"lung,PCW14, rep7 [10X256w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645146,"lung,PCW12, rep1 [10X263w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645147,"lung,PCW12, rep2 [10X263w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645148,"lung,PCW12, rep3 [10X263w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645149,"lung,PCW11.5, rep1 [10X272w1]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645150,"lung,PCW11.5, rep2 [10X272w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645151,"lung,PCW11.5, rep3 [10X272w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645152,"lung,PCW11.5, rep4 [10X272w4]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645153,"lung,PCW11.5, rep5 [10X274w2]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645154,"lung,PCW11.5, rep6 [10X274w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645155,"lung,PCW10, rep1 [10x285w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645156,"lung,PCW10, rep2 [10x285w4]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645157,"lung,PCW6, rep2 [10x289w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645158,"lung,PCW6, rep3 [10x289w4]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645159,"lung,PCW7, rep1 [10x299w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645160,"lung,PCW7, rep2 [10x299w4]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645161,"lung,PCW7, rep3 [10x299w5]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645162,"lung,PCW7, rep4 [10x299w6]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645163,"lung,PCW5.5, rep2 [10x303w3]",,,v2
quach_2024_lung,The Hospital for Sick Children,external,GSE215895,GSM6645164,"lung,PCW5.5, rep1 [10x303w4]",,,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861773,4834STDY7002877,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861773,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861774,4834STDY7002878,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861774,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861775,4834STDY7002879,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861775,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861776,4834STDY7002880,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861776,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861778,4834STDY7002882,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861778,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861779,4834STDY7002883,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861779,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861782,4834STDY7038750,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861782,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861783,4834STDY7038751,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861783,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861784,4834STDY7038752,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861784,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861785,4834STDY7038753,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861785,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861786,FCAImmP7179363,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861786,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861787,FCAImmP7179364,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861787,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861788,FCAImmP7198434,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861788,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861789,FCAImmP7198628,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861789,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861790,FCAImmP7198629,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861790,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861791,FCAImmP7198630,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861791,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861792,FCAImmP7198631,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861792,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861793,FCAImmP7241240,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861793,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861794,FCAImmP7241241,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861794,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861795,FCAImmP7277552,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861795,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861796,FCAImmP7277553,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861796,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861797,FCAImmP7277560,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861797,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861798,FCAImmP7277561,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861798,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861799,FCAImmP7292028,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861799,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861800,FCAImmP7292032,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861800,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861801,FCAImmP7316886,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861801,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861802,FCAImmP7316887,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861802,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861803,FCAImmP7316888,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861803,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861804,FCAImmP7316889,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861804,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861805,FCAImmP7316890,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861805,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861806,FCAImmP7316891,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861806,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861807,FCAImmP7316892,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861807,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861808,FCAImmP7316893,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861808,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861809,FCAImmP7316894,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861809,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861810,FCAImmP7316895,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861810,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861811,FCAImmP7316896,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861811,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861812,FCAImmP7316897,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861812,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861813,FCAImmP7316900,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861813,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861814,FCAImmP7316901,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861814,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861815,FCAImmP7352189,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861815,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861816,FCAImmP7352190,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861816,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861817,FCAImmP7352191,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861817,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861818,FCAImmP7352192,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861818,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861819,FCAImmP7352193,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861819,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861820,FCAImmP7352194,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861820,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861821,FCAImmP7352195,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861821,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861822,FCAImmP7352196,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861822,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861823,FCAImmP7462237,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861823,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861824,FCAImmP7462238,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861824,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861825,FCAImmP7462239,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861825,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861826,FCAImmP7462240,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861826,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861827,FCAImmP7462241,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861827,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861830,FCAImmP7462244,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861830,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861831,FCAImmP7504909,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861831,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861832,FCAImmP7504910,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861832,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861833,FCAImmP7504911,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861833,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861834,FCAImmP7504912,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861834,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861835,FCAImmP7504913,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861835,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861836,FCAImmP7528286,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861836,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861837,FCAImmP7528287,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861837,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861838,FCAImmP7528288,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861838,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861839,FCAImmP7528289,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861839,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861840,FCAImmP7528295,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861840,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861841,FCAImmP7555846,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861841,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861842,FCAImmP7555847,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861842,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861843,FCAImmP7555856,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861843,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861844,FCAImmP7555857,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861844,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861845,FCAImmP7579210,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861845,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861846,FCAImmP7579211,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861846,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861847,FCAImmP7579222,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861847,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861848,FCAImmP7579223,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861848,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861849,FCAImmP7579226,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861849,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-7407,ERS3861850,FCAImmP7579227,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-7407/ERS3861850,v1
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS15604011,FCAImmP7862095,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-13071/ERS15604011,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636918,HCA_rFSKI14449635,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636918,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636921,HCA_rFSKI14449636,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636921,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636923,HCA_rFSKI14449637,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636923,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636924,HCA_rFSKI14449638,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636924,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636925,HCA_rFSKI14449639,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636925,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636926,HCA_rFSKI14449640,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636926,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636927,HCA_rFSKI14449641,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636927,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636928,HCA_rFSKI14449642,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636928,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636929,HCA_rFSKI14539490,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636929,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636930,HCA_rFSKI14539491,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636930,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636931,HCA_rFSKI14539492,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636931,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636932,HCA_rFSKI14539493,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636932,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636933,HCA_rFSKI14539494,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636933,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636934,HCA_rFSKI14539495,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636934,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636935,HCA_rFSKI14539496,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636935,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636936,HCA_rFSKI14539497,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636936,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636938,HCA_rFSKI14539498,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636938,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636939,HCA_rFSKI14539499,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636939,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636940,HCA_rFSKI14539500,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636940,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636941,HCA_rFSKI14539501,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636941,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636942,WS_wEMB13942138,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636942,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636943,WS_wEMB13942139,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636943,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636944,WS_wEMB13942141,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636944,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636945,WS_wEMB13942142,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636945,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636946,WS_wEMB13942143,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636946,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636947,WS_wEMB13942144,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636947,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636949,WS_wEMB13942145,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636949,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636950,WS_wEMB13942146,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636950,v2
gopee_2024_skin,Wellcome Sanger Institute,external,E-MTAB-13071,ERS19636951,WS_wEMB13942147,Chromium single cell 5 prime,/archive/cellgeni/datasets/E-MTAB-13071/ERS19636951,v2
